,mu,sigma
0,1.4449979777874957,0.43104738674521736
1,1.4587114884558718,0.37145344871539143
2,1.347670802551403,0.32682180568596886
3,1.4263296503997365,0.3267210344601277
4,1.3246228010083436,0.3216134323393477
5,1.5142764312324175,0.24927132629168042
6,1.1721294899949102,0.3244822571697815
7,1.3407188199396765,0.27617789067135406
8,1.2852236404684896,0.3370276660752415
9,1.223693584772766,0.2698969213264064
10,1.3013685838275826,0.279195227256708
11,1.3737251123363672,0.3488990429594599
12,1.3618288135343803,0.33776932585434394
13,1.3479890411207842,0.2583550581333892
14,1.3380833608299547,0.28595114731662785
15,1.3401352005095593,0.2669522529344636
16,1.440061837989118,0.39234018758247974
17,1.3464324920587598,0.2748604793020839
18,1.3457746121783216,0.2663982202287953
19,1.338154847250271,0.2798524826727661
20,1.3633690406293597,0.38223277766425645
21,1.251252636937591,0.27483472675477894
22,1.4343557155909743,0.3548889565584008
23,1.348019252135049,0.31493052068065364
24,1.3619631611321976,0.17625132335503949
25,1.3517938333037365,0.379485689928434
26,1.3013550819965571,0.2277578973829931
27,1.2993653813488084,0.3263966002651203
28,1.333432063234756,0.4514483935552022
29,1.2322046809824923,0.21565600678183353
30,1.3718869441381663,0.3904137435635039
31,1.3566666976423953,0.363116766054419
32,1.28557116276302,0.27459960225489327
33,1.2296694046140462,0.30696891470507426
34,1.4524463353031418,0.44109081951935314
35,1.4756889095322685,0.31203838383530424
36,1.2433039888438964,0.2751913619387635
37,1.4338999280368074,0.34151163986149025
38,1.286975723304942,0.31940880915882663
39,1.3423383593072766,0.3680003318901816
40,1.259449991677913,0.29017397698328123
41,1.1956042285496926,0.343313873093106
42,1.3217760368586133,0.36316379008187544
43,1.39702979864217,0.21938224372065046
44,1.3984117754143428,0.4061181875974357
45,1.2595303404315088,0.4259301201272253
46,1.3270205602104217,0.21586642016162855
47,1.1496960495947317,0.4013951102731873
48,1.336351398643461,0.27472542765052343
49,1.3239315251830823,0.44437447922992046
50,1.3838442848451282,0.2830417261333232
51,1.2104744075348195,0.3112988215285263
52,1.355285516233088,0.30450458906827277
53,1.3756157739445127,0.29196065899325546
54,1.2997482729164762,0.30211051838426595
55,1.3403423075418162,0.2827404093013784
56,1.4281587563040945,0.3051410394103392
57,1.3565258436566108,0.3967484528478854
58,1.2561896273434408,0.3851100227580126
59,1.278399029499706,0.2645741478839506
60,1.2483548521519687,0.314723608665122
61,1.1355511097929716,0.4039211973001616
62,1.313025238155333,0.2865258287732686
63,1.4568878779831036,0.24813937891846924
64,1.3515053588512185,0.42404790684116433
65,1.5093314535674829,0.38786673359504203
66,1.3129380153325807,0.2890036722583435
67,1.2496318908125768,0.35755622187908176
68,1.3875799019489494,0.31341162683816437
69,1.2299604977944874,0.30624788942769815
70,1.24480556654773,0.2518542164926333
71,1.231324356807943,0.30780465540977614
72,1.3784718749751794,0.250974217091278
73,1.4790752949565928,0.3133822481527719
74,1.3985239065647974,0.3075620376670533
75,1.4549637836679405,0.2945266090312643
76,1.3297103499719813,0.26410813856455645
77,1.3415933870592254,0.4038623199714382
78,1.1700825678844518,0.28138714218246086
79,1.3437883175822476,0.28803256582342845
80,1.3354387035631916,0.3314008440126169
81,1.2883722756942997,0.2780047789424465
82,1.4180173167215995,0.1922741214582901
83,1.2789757195653666,0.3464090463598292
84,1.3237481047977047,0.2489232701814312
85,1.391646279156316,0.2996232418420711
86,1.2840672382498945,0.3790687173777066
87,1.2727252601208878,0.17775989694914618
88,1.3086249213540693,0.2271061572586162
89,1.3421465545784392,0.36489908715757646
90,1.3293080796863952,0.2648506794787471
91,1.258190485123283,0.34820561167225994
92,1.3232340925317692,0.3793670392271216
93,1.335327326160405,0.41550453664301795
94,1.277315221818648,0.37737423110887186
95,1.415067560635146,0.3777104876337046
96,1.5277086268052726,0.24502949491174467
97,1.3951632890615153,0.33332743128144904
98,1.421764440068252,0.29621824411577147
99,1.367553548138374,0.2805614322954799
100,1.2680523862071578,0.3109358885013613
101,1.293552805286405,0.44729534362609824
102,1.4302294852533253,0.2607798876464293
103,1.402194743645652,0.27141668454303064
104,1.1215317224911163,0.3552260927921225
105,1.3081069874329645,0.3187468099514854
106,1.2816118966405372,0.3208160062754538
107,1.374186797619194,0.2559396390139968
108,1.3745066429531343,0.21141452304651737
109,1.3224423676319808,0.26718673930260883
110,1.4740868300074896,0.3952342940658442
111,1.3979358945887754,0.4163335572541355
112,1.1481622219693461,0.30895448029039363
113,1.355975215661694,0.2695420481607232
114,1.2293868420212875,0.34090029817288253
115,1.3717529080086932,0.4176328582602954
116,1.1730046043779219,0.334408805258062
117,1.2391165420337276,0.316146680625567
118,1.3006206688494724,0.3484479444580566
119,1.3487274376791145,0.4659826409642485
120,1.3504205524989947,0.3778505656860341
121,1.3711890372532365,0.26376513316367567
122,1.3555823340866624,0.3335670655414983
123,1.4221476312010786,0.26498213083651206
124,1.4229943425636036,0.24329679245389574
125,1.298593601442011,0.27503372491185674
126,1.4265544225310833,0.2632901232669823
127,1.4455335492496837,0.22201061495753444
128,1.2252649326440253,0.46333057938393163
129,1.3360100713877472,0.36300090440184496
130,1.0630054777462956,0.3063208708866548
131,1.4269748214572664,0.3461946472166574
132,1.3576116964660423,0.35676024832114306
133,1.359149383230346,0.4054752565855267
134,1.2636703650414138,0.4081931417859824
135,1.3083979199299067,0.20738602615518545
