,mu,sigma
0,1.9417989381284424,0.4093774088748037
1,2.222331868276448,0.3303009602617332
2,1.8512869154761893,0.3633151626949649
3,2.0335168957827117,0.38280193046833016
4,2.0282673912584004,0.5096865211408466
5,1.8479282345075339,0.46995645626747135
6,1.8824199249458358,0.28317536377869623
7,2.090625322916719,0.3048577764063634
8,2.0099032907883347,0.39567603606222457
9,2.1519288968818313,0.3536423992432092
10,1.8861317748706117,0.37147202364279386
11,1.9913666045410108,0.373433985621248
12,1.9837192712847525,0.383840659608115
13,1.8983487732872795,0.3903183751391411
14,1.7607438314971882,0.35192464389580463
15,2.016662259723175,0.3852579072331971
16,2.092471599881799,0.5288577618345397
17,1.957956554766824,0.3082328006591477
18,2.1680245352572514,0.3794298599057161
19,2.060348869377134,0.3563529406213201
20,1.8283495361417197,0.30597216599287125
21,1.9304187131866122,0.34659078395235776
22,1.9661638698396635,0.3617848908077251
23,1.8403729552655412,0.3918457215731668
24,2.0171229620158626,0.3957993411986113
25,1.8866205388473767,0.5529190912263452
26,2.0562129718127613,0.4042481860546306
27,1.8105234197450941,0.5003825660768686
28,2.05856653392849,0.5104899086699843
29,2.0049208241440644,0.3903576502010026
30,2.0001999781847624,0.3314748456252593
31,1.9112978912792555,0.3435874147905065
32,2.101224665865567,0.4374173943095875
33,2.0346527578154707,0.5202855494958999
34,1.9345252819484882,0.40907295899146234
35,1.9680888592214114,0.40265280028759126
36,2.1631025586856145,0.4448357233612606
37,1.7795196769138677,0.5258272631960671
38,1.801027742978019,0.23320207791773145
39,1.8984343333214406,0.41338621262894065
40,2.011817095923251,0.3421546197237205
41,1.9840695980709933,0.23351973644863244
42,1.8769855374341935,0.3619756341476012
43,2.105080870526404,0.4092370786765931
44,1.7902497515547686,0.45602175938898415
45,2.0931872695429905,0.34450443020723487
46,1.7526657502119039,0.47449935905864055
47,1.8861203831200168,0.5107348121138231
48,1.9455315214936928,0.36757387339170017
49,2.0727176615296026,0.3028850281497002
50,2.1187977475946562,0.5199648200914281
51,2.008297905998856,0.5306682067930621
52,1.9121048614440377,0.37617716207396834
53,2.041241440756292,0.49533089881765074
54,1.899857536723904,0.39723859808888795
55,2.0588055497725914,0.38340462706135764
56,2.0503859857470035,0.422139338655934
57,1.9865697377516105,0.4296179620008758
58,2.182084665245265,0.38797627832319187
59,1.7645831726915568,0.42738364383886607
60,1.8849308450082138,0.3645964734102948
61,2.0484871638957367,0.3760384999743174
62,1.669981197727501,0.44741432870476594
63,1.885520476583907,0.23655875584210834
64,1.6538127120088482,0.34452453745507283
65,2.014485555274226,0.30685769976031185
66,1.9856941755286144,0.36442258784712167
67,2.0036455173949634,0.4668464630251168
68,1.8521042895113495,0.3744293442484169
69,1.9629090798556128,0.34605227483929757
70,1.9550182341205629,0.23833350289464147
71,2.0212140350234034,0.34061280642215147
72,2.039777244235246,0.3317074722663925
73,1.980926292523952,0.41907280805632074
74,1.9232946156633761,0.2156422000705563
75,1.9577007697723527,0.5422038717643032
76,2.0616047319888353,0.3760767749490574
77,1.9928814051701953,0.40012933885605595
78,2.1602991629393364,0.4277900789715968
79,1.992550840939984,0.40470240793713746
80,1.981770111247853,0.3924098198003755
81,1.9596200281657077,0.4792875347371635
82,1.9526622961364053,0.34657728492674794
83,2.149418458625775,0.3104581726300539
84,1.757730213977732,0.3647277616242153
85,2.2026850620409792,0.3433544392953227
86,2.2003394860628727,0.30802388664657754
87,1.8680830525555185,0.28234031890367484
88,1.9765558604373692,0.32902864365467
89,1.7905144811864135,0.46716893564926887
90,2.1319745215026398,0.4604360776416048
91,2.050947737600081,0.42572832779533504
92,1.9282306029629748,0.32223612689179687
93,1.8857282811689524,0.363085532629439
94,1.906920578695608,0.34196595126289825
95,1.9745930677129468,0.34228767938822474
96,1.9266191315925445,0.4600391560477462
97,1.8489728587506509,0.40069789602351147
98,1.9683119302880736,0.33148612613940504
99,1.852396306451923,0.3237409566663024
100,1.9505651590121165,0.33221450095510996
101,1.835932537972007,0.36859064652847456
102,1.9592524396735476,0.3442119245134659
103,1.8687835005780333,0.3872540806351625
104,1.9869985118670543,0.27175885514691817
105,1.799225892477148,0.30763344818649696
106,1.8398996420806468,0.4908260454096466
107,2.028806085966977,0.5852895795201007
108,2.0004827970850223,0.37073528402562944
109,2.022101507475381,0.3385319754034784
110,2.0882855882338385,0.4585388889603589
111,2.13139719269812,0.4786751796706714
112,1.8407172436286725,0.4323447859954193
113,1.719219699062134,0.33664178921548565
114,1.9130286522474107,0.4583795253061034
115,2.01611918375536,0.32287438492057646
116,1.7811606431992864,0.29800588927923854
117,1.8740435670663846,0.5018802983250812
118,2.052449178869866,0.3553442216439445
119,2.0094527680952017,0.3067101676602156
120,1.9736405665176715,0.33671804747027784
121,1.8337088838090108,0.4731562666848118
122,1.6983511296955727,0.3543777267396625
123,1.885880856433167,0.38613248850672366
124,2.031434175641219,0.31338678878947235
125,1.9452926890280067,0.3285908526636154
126,1.827018940673725,0.4471322052925571
127,2.0131689284847116,0.38882188055163985
128,1.996251788251557,0.30602116856835904
129,1.6871360098760582,0.3466941828685598
130,1.961800737934107,0.37699053625236756
131,1.9955276247493983,0.4446340425097553
132,1.9250535555717836,0.31808618016994744
133,1.8875972751387833,0.3413093254238554
134,1.9717091207511495,0.33251840665765114
135,2.0485679782077284,0.5081588231872163
136,1.8752100322287575,0.22515979828863628
137,2.013012772555011,0.4460498985263052
138,1.9853333482691602,0.3390856598573377
139,1.90049547695171,0.5066961899961352
140,2.014936692917325,0.39079753323478794
141,1.897024973765072,0.21483094351197252
142,2.074324022580358,0.3412968432149644
143,2.011419584125261,0.5487571663202996
144,1.8717726331405304,0.5810458958948139
145,1.9567088788429559,0.3781460303869739
146,1.8383187876003884,0.34173229240857833
147,1.9428702552544008,0.4400413369402437
148,1.958439139986064,0.31991672987928166
149,1.9270769128473415,0.4178046437442405
150,2.0033423963270396,0.4423387544891305
151,1.9728733809788066,0.41611467803026136
152,1.948494103614781,0.5063657090639142
153,2.152468095742176,0.3372882517886751
154,1.7468947333820741,0.4980009680893671
155,2.0639063750243025,0.4158519680302877
156,2.01630952376223,0.451205704451697
157,2.2438347380760546,0.2783784717321512
158,1.9840283270240358,0.37209449901628583
159,1.8307550273293778,0.37154595636101817
160,2.1437695386079416,0.3922874365674901
161,2.2643577266941555,0.4562995327807772
162,1.86212535320307,0.3423241605026657
163,1.9786310520778638,0.2978914594058211
164,1.8630835828279453,0.42486055489596913
165,1.9311301098465241,0.35326342867770844
166,1.9538794399847466,0.3871305179513364
167,1.9071779780802978,0.378317447442162
168,1.9879634282121883,0.4393889216500592
169,1.9460256325824306,0.42454600394344444
170,2.0482848001355274,0.4087523135707884
171,2.0455087634134363,0.3212633193800453
172,2.150174854452398,0.37981511382016303
173,1.70243460092495,0.383661579754915
174,2.0274832074078777,0.3680449379940865
175,1.784668523119617,0.3937087624975135
176,1.9498984726007713,0.48206723806599694
177,2.036833863372424,0.4138611577030838
178,1.7396686339503193,0.43824246599312316
179,1.7136325738348899,0.3284455349109669
180,1.9807635797173997,0.5377041198577353
181,2.0641094650332423,0.48663287196810057
182,1.7942957911257489,0.3645134648560675
183,2.108891381412686,0.3790889096493848
184,1.8281259665529483,0.2826881914480195
185,1.8343940750153238,0.3447584044799242
186,1.9065334560559408,0.512895311973799
187,1.9599483421249726,0.33343634278195017
188,2.2545079224139406,0.5053278898676147
189,1.9187275522614031,0.35366034604034463
190,2.0989075371260046,0.4590780115962199
191,1.8990924850501716,0.3828925083606306
192,1.9089051656103282,0.41202216307750894
193,2.0890740478381686,0.5578554023243062
194,1.9559505547412188,0.37516577234275056
195,2.0841158787929626,0.2519242543453763
196,1.8100013837917097,0.29392853617443687
197,1.9419522634539301,0.463113689288033
198,1.969133184036733,0.33868251947815886
199,1.7976772362575648,0.5595476975001761
200,1.9269519917842601,0.43158891137496636
201,1.962511335417161,0.35013316002765665
202,2.038061821185999,0.4237532431030939
203,1.9113920462413676,0.41753439047235674
204,1.9125111040842808,0.38901659309703757
205,2.127788761095744,0.3838240242884851
206,1.8655323193008941,0.3141449938587371
207,2.0393425259936175,0.376214805274797
208,1.944828155662474,0.43467917009276713
209,2.0343627995077718,0.32025202560472615
210,2.0830823011886057,0.25031924108531145
211,1.8527527588905928,0.4188459769150477
212,1.8635324300904026,0.43218773475047045
213,1.9948812022015876,0.4542823152025841
214,1.7948161172006722,0.3472876070416303
215,1.9589602704015505,0.4384252937422122
216,1.9990685629296363,0.3643107928475172
217,1.8774132412494495,0.39050790123927115
218,1.9008625854881196,0.5817822210301609
219,1.8482533688618932,0.33627552258925764
220,1.8394217112402413,0.4138970349203321
221,2.033035432178379,0.40188492868600345
222,1.791173636097171,0.3037172574716115
223,1.868063883834823,0.35043365920225567
224,1.8025115149584556,0.26138555702900546
225,1.946512527474472,0.416056291226887
226,2.0144458726605987,0.3891284082630888
227,1.8818375191590357,0.35776411449503115
