,mu,sigma,omega
93,2.2010935861919196,0.3963208746990046,0.9200008017197964
94,2.17799843829642,0.524780852306218,0.9201198458576916
95,2.241851139018566,0.47469250844032373,0.9600456964568709
96,2.1668832937272438,0.29676731343765,0.8800004925962567
97,2.0896148480858443,0.4187873027565275,0.8000006570729558
98,2.239983179718107,0.49465719167220396,0.8001592574862071
99,2.2390283454233195,0.4065576180654289,0.8400021218695628
100,2.1370273666065605,0.47918694806312356,0.8400185502068861
101,2.140275225999681,0.32639574687566897,0.7200680541594993
102,2.1515344233123455,0.3912847480843005,0.960000328084579
103,2.0510542539123877,0.49522321965372124,0.8000147653628855
104,2.286892780430171,0.3808877236446317,0.7600298528707318
105,2.3849287411067706,0.4233148992293688,0.8405940414688278
106,2.2433495920739372,0.29697817979611757,0.8003468642716444
107,2.2330978636917895,0.36450106779454783,0.9200001474983893
108,2.1297608094789866,0.4139427710631504,0.9200009715765842
109,2.356858078757789,0.3637812304625136,0.7203706554057402
110,2.0414660515929213,0.49575203057064043,0.8000138356100416
111,2.203730945360359,0.458317666016428,0.9600177852344182
112,2.2580049887741747,0.2948126597331476,0.9200000001111254
113,2.263126628458811,0.44559621978349007,0.8800169041705233
114,2.1670405058143305,0.48066508551702525,0.8800272495974446
115,2.0359263766365654,0.472678573076857,0.8800058008069153
116,2.1608553409800724,0.41631719718229754,0.7999872316296941
117,2.1581470660199056,0.3954656326991417,0.9200004684432372
118,2.3303228911682363,0.425248289155419,0.7605150413634002
119,2.2861995789543768,0.44407995695172314,0.9200214404684379
120,2.087977585971122,0.3979975469280475,0.7602429214014808
121,2.245222817860773,0.44800983011303214,0.9999999683533624
122,2.147694980276879,0.4753200147419172,0.880018562488717
123,2.0736455781368446,0.4062081391733315,0.9200003162345602
124,2.191469082767789,0.384726733420038,0.8400003238377423
125,2.2101095725476365,0.5093913904184177,0.8800947312201127
126,2.2706322356941735,0.4492775520748705,0.9200226503512633
127,2.0340974056549146,0.2642902518882937,0.8000011082017026
128,2.185547834071853,0.553170236709263,0.9999999683533624
129,2.079989897697903,0.40872569842226975,0.9200003969423138
130,2.185481460134906,0.355608258708441,0.9200000178081259
131,2.1988686092273966,0.2910684144743896,0.9199999851787926
132,2.181107524276933,0.37464670221169305,0.9200001703806143
133,2.1866802568299937,0.44603974661545537,0.9999999683533624
134,2.168648637937926,0.43099619717604254,0.9600037882755509
135,2.179616605087289,0.46962848160741383,0.9200209948462618
136,2.254050702554941,0.3225562180923944,0.9600000044186701
137,2.2975937309742336,0.49650599070435747,0.9201362532118262
138,2.2595843228364796,0.5803446225055736,0.7606187759115395
139,2.2188794895258748,0.46728066966227805,0.8800268079720511
140,2.2373586336580265,0.35879139653181014,0.7600205606977583
141,2.2562604686215812,0.4186412894449348,0.8000697116135655
142,2.1095002877882174,0.4334728844033755,0.920002166290758
143,2.253082301094513,0.45561125778376244,0.9600255137860523
144,2.425952084025298,0.45981304890653163,0.9201312683055013
145,2.24634649365068,0.48410478902005155,0.8800588051352665
146,2.132470830830698,0.5429546688822293,0.800558412516034
147,2.203219479118042,0.5979748498230496,0.9207199548591998
