,mu,sigma
0,2.141313398677965,0.34545907356670597
1,2.1161494542333004,0.3485638910675512
2,2.1897092651695185,0.4050681386775166
3,2.174021008693059,0.3242494733646791
4,2.3830376878891695,0.5042353166178324
5,2.2579640948205593,0.4314107596178867
6,2.215053858559823,0.3833543572200008
7,2.007908617514917,0.4398535443168268
8,2.2929420548597506,0.49365982142627185
9,2.320183056477747,0.40663779411709533
10,2.3656746200646177,0.40797571799741833
11,2.1781389318472075,0.3650589518255977
12,2.2183689785488796,0.43542007929254073
13,2.1984285404769044,0.3941551714271277
14,2.2627930376521235,0.41328987737596135
15,2.002443835919116,0.4986714035061827
16,2.172949746153886,0.490489875186918
17,2.227834182121199,0.40506625771188726
18,2.186267517896489,0.4730788217422281
19,2.1746863707118425,0.4122282325094895
20,2.451703651815922,0.40786435688343803
21,2.2737429044654913,0.41652184051273444
22,2.308809046151254,0.41363814633569973
23,2.208756703104351,0.4707902523997357
24,2.1756754882251426,0.307348367541353
25,2.248562084761933,0.30053686403277163
26,2.2780083445491037,0.426280641783434
27,2.088025117342531,0.4077191465216426
28,2.2560462406694266,0.492866794316314
29,2.2421648865858645,0.4584831140727431
30,2.3495254058742434,0.46799463267900393
31,2.237877944571564,0.3574691679317418
32,2.2142836184134835,0.48185152551450977
33,2.2725374562275307,0.3688634343848933
34,2.2708795823086447,0.46170504934987566
35,2.162782630891804,0.3206295694161879
36,2.2533539706177943,0.5099566729313021
37,2.145926615105769,0.45275388627115665
38,2.2853024691598978,0.35185561185380754
39,2.259658573290953,0.47723158010853683
40,2.153011409565512,0.4757052489754409
41,2.1681681273034723,0.3494074958332773
42,2.277390778365769,0.45023612953847525
43,2.3078271353477757,0.40388092021500216
44,2.242042448394862,0.472829251246236
45,2.1561381936026036,0.4717453991740425
46,2.1540589513650747,0.44780477689703424
47,2.2225771448765674,0.47211044511316336
48,2.2207626734581063,0.38491983177476136
49,2.2507866178115377,0.46946762164162203
50,2.2193146766438154,0.3795959370808142
51,2.300039504951358,0.4467872093661577
52,2.334605856731961,0.4646393763424342
53,2.3421591962332595,0.5206954399026417
54,2.36549172021007,0.35811464779677527
55,2.1452752966856825,0.40227892571994656
56,2.3315836395226435,0.4255851807487508
57,2.251090070081036,0.39395211057312896
58,2.309837855090479,0.503516060570525
59,2.31372544212152,0.44737861356063235
60,2.2964588234408945,0.3989913120384432
61,2.2652354882437478,0.45338522127729636
62,2.2258080652983327,0.42627822061312554
63,2.1161579893741815,0.4972724827096601
64,2.379248461173417,0.4467806168282373
65,2.235233220545862,0.5116024473411437
66,2.135713771552594,0.31287307197653597
67,2.1299821600545887,0.4128336644708523
68,2.2730559896701625,0.4152593902124335
69,2.0975205759629567,0.3769734711321931
70,2.0859485524801045,0.4886110173035125
71,2.231195348831058,0.43144873659486555
72,2.199348671227531,0.4388735068637212
73,2.185397702480757,0.44408412243247913
74,2.2280513724742437,0.5409877673117401
